date,FIRSTBANK,GTB,ACCESS,ZENITH,UBA
2022-10-31,9.85,17.6,7.8,19.93,7.15
2022-11-01,9.9,17.6,7.9,19.93,7.1
2022-11-02,10.0,17.6,7.9,19.88,6.75
2022-11-03,9.9,17.6,7.95,19.83,6.8
2022-11-04,9.9,17.6,7.95,19.78,7.0
2022-11-07,10.0,17.55,8.1,19.93,7.0
2022-11-08,10.0,17.5,8.1,19.83,7.0
2022-11-09,10.0,17.55,8.0,19.88,7.1
2022-11-10,10.05,17.6,8.05,19.83,7.1
2022-11-11,10.25,17.55,8.05,19.88,7.2
2022-11-14,10.5,17.7,8.15,19.88,7.05
2022-11-15,10.55,18.1,8.1,20.03,7.05
2022-11-16,10.55,19.3,8.35,21.72,7.2
2022-11-17,10.6,19.0,8.3,21.23,7.2
2022-11-18,11.0,19.45,8.1,21.28,7.15
2022-11-21,11.14,19.5,8.25,21.62,7.25
2022-11-22,10.94,20.4,8.4,22.02,7.3
2022-11-23,10.94,20.5,8.7,22.62,7.4
2022-11-24,10.89,20.3,8.5,21.92,7.2
2022-11-25,10.94,20.0,8.6,21.82,7.3
2022-11-28,10.94,19.95,8.5,21.92,7.25
2022-11-29,11.14,19.9,8.2,21.62,7.2
2022-11-30,11.14,20.0,8.5,21.82,7.25
2022-12-01,11.14,20.3,8.65,22.67,7.55
2022-12-02,11.14,21.4,8.7,22.67,7.3
2022-12-05,10.89,21.4,8.55,22.12,7.25
2022-12-06,10.74,21.05,8.5,21.97,7.3
2022-12-07,10.74,21.0,8.5,21.92,7.25
2022-12-08,10.64,20.9,8.5,21.97,7.3
2022-12-09,10.74,21.0,8.55,22.02,7.4
2022-12-12,10.94,21.0,8.5,22.37,7.3
2022-12-13,10.94,21.0,8.5,22.92,7.35
2022-12-14,10.89,20.9,8.45,22.92,7.35
2022-12-15,10.84,20.5,8.45,23.42,7.3
2022-12-16,10.84,20.9,8.45,24.02,7.3
2022-12-19,10.79,21.6,8.55,23.92,7.35
2022-12-20,10.64,21.65,8.55,24.17,7.35
2022-12-21,11.04,22.05,8.5,24.22,7.45
2022-12-22,11.49,22.15,8.55,24.02,7.45
2022-12-23,11.74,22.45,8.65,24.46,7.5
2022-12-28,11.74,23.3,8.7,24.81,7.65
2022-12-29,10.99,23.4,8.7,24.81,7.85
2022-12-30,10.84,23.0,8.5,23.92,7.6
2023-01-03,11.19,23.25,8.8,23.92,8.3
2023-01-04,10.99,23.5,8.75,24.02,8.0
2023-01-05,10.94,24.0,8.8,24.46,7.95
2023-01-06,11.09,24.0,9.0,24.36,8.0
2023-01-09,11.14,23.7,9.0,24.22,8.0
2023-01-10,11.14,23.65,9.0,24.27,8.0
2023-01-11,11.19,24.0,9.15,24.31,8.1
2023-01-12,11.44,24.5,9.3,25.01,8.2
2023-01-13,11.54,24.5,9.3,25.46,8.35
2023-01-16,11.49,24.1,8.95,24.51,8.0
2023-01-17,11.44,24.2,8.95,24.51,8.05
2023-01-18,11.54,24.45,9.0,24.46,8.15
2023-01-19,11.54,24.35,9.05,24.41,8.05
2023-01-20,11.64,24.1,9.05,24.36,8.1
2023-01-23,11.64,24.15,8.95,24.51,8.1
2023-01-24,11.64,24.05,9.05,24.41,8.3
2023-01-25,11.64,24.35,9.0,24.41,8.1
2023-01-26,11.64,24.35,9.4,24.61,8.2
2023-01-27,11.64,24.45,9.0,24.81,8.15
2023-01-30,11.64,25.0,9.05,25.01,8.2
2023-01-31,11.64,24.95,9.1,24.91,8.2
2023-02-01,11.64,25.05,9.1,25.41,8.2
2023-02-02,11.88,25.05,9.05,25.01,8.2
2023-02-03,11.88,25.2,9.2,25.11,8.45
2023-02-06,11.88,25.1,9.2,25.01,8.4
2023-02-07,11.83,25.25,9.15,24.91,8.4
2023-02-08,11.74,25.15,9.1,25.11,8.35
2023-02-09,11.74,25.1,9.1,25.01,8.35
2023-02-10,11.78,25.2,9.1,25.11,8.35
2023-02-13,11.59,25.15,9.15,25.56,8.4
2023-02-14,11.54,25.1,9.25,25.21,8.35
2023-02-15,11.64,25.15,9.25,25.26,8.4
2023-02-16,11.59,25.2,9.25,25.41,8.4
2023-02-17,11.59,25.15,9.2,24.91,8.35
2023-02-20,11.59,25.1,9.2,24.91,8.4
2023-02-21,11.54,25.0,9.05,24.91,8.35
2023-02-22,11.49,25.2,9.1,25.11,8.35
2023-02-23,11.54,25.3,9.15,25.26,8.4
2023-02-24,11.54,25.5,9.2,25.66,8.5
2023-02-27,11.54,26.0,9.3,25.86,8.5
2023-02-28,11.59,26.65,9.55,26.41,8.7
2023-03-01,11.59,26.9,9.6,26.56,8.8
2023-03-02,11.59,26.7,9.3,26.31,8.7
2023-03-03,11.59,26.5,9.35,26.51,8.6
2023-03-06,11.44,26.3,9.3,26.21,8.7
2023-03-07,11.14,26.2,9.15,25.86,8.55
2023-03-08,11.04,26.4,9.15,25.91,8.4
2023-03-09,10.94,26.55,9.15,25.91,8.4
2023-03-10,10.94,26.5,9.15,25.71,8.25
2023-03-13,10.69,26.0,9.05,24.91,8.15
2023-03-14,10.84,25.2,9.0,24.91,8.05
2023-03-15,10.94,25.0,9.0,23.77,8.0
2023-03-16,10.64,24.7,8.6,24.36,8.0
2023-03-17,10.64,24.6,8.4,24.51,8.05
2023-03-20,10.89,24.7,9.0,24.66,8.1
2023-03-21,10.84,24.6,8.9,25.01,8.0
2023-03-22,10.89,25.2,8.9,24.96,8.0
2023-03-23,10.89,25.15,8.7,25.01,8.0
2023-03-24,10.84,24.9,8.65,24.86,8.0
2023-03-27,10.94,24.8,8.65,24.91,8.0
2023-03-28,10.94,24.8,8.7,24.91,8.0
2023-03-29,11.09,25.2,8.95,25.61,8.0
2023-03-30,11.09,25.55,9.0,25.81,8.0
2023-03-31,11.04,25.5,9.0,25.76,8.35
2023-04-03,10.99,25.4,9.0,25.71,8.4
2023-04-04,10.99,24.6,9.0,25.06,8.35
2023-04-05,10.94,24.7,9.0,25.41,8.35
2023-04-06,11.04,24.4,8.95,25.41,8.55
2023-04-11,11.04,24.3,8.75,25.41,8.55
2023-04-12,10.94,24.3,8.7,25.41,8.45
2023-04-13,10.84,24.35,8.8,24.96,8.45
2023-04-14,10.39,24.4,8.85,24.91,8.5
2023-04-17,10.24,25.0,8.9,21.92,7.9
2023-04-18,10.39,25.15,8.85,21.72,7.85
2023-04-19,10.39,25.15,9.0,21.77,7.9
2023-04-20,11.14,25.0,9.9,21.87,7.85
2023-04-25,10.94,25.0,10.6,21.97,7.9
2023-04-26,10.94,25.0,10.35,22.47,7.9
2023-04-27,10.94,24.9,10.0,22.72,7.85
2023-04-28,10.79,24.85,10.15,22.72,7.75
2023-05-02,10.89,22.75,10.4,23.42,7.9
2023-05-03,10.94,23.05,10.5,23.92,7.9
2023-05-04,10.89,24.0,10.7,23.92,7.85
2023-05-05,10.99,24.05,11.25,23.97,7.9
2023-05-08,11.14,24.5,11.55,24.31,7.95
2023-05-09,11.39,24.6,11.4,24.41,7.95
2023-05-10,11.69,24.6,10.6,24.31,8.0
2023-05-11,11.93,24.0,10.2,23.82,8.1
2023-05-12,11.98,24.25,9.9,23.92,8.25
2023-05-15,11.93,24.1,10.0,24.07,8.4
2023-05-16,11.98,25.1,10.15,24.41,8.6
2023-05-17,12.08,26.15,10.1,25.06,8.6
2023-05-18,12.13,26.2,10.15,24.91,8.45
2023-05-19,12.43,26.6,10.2,25.91,8.35
2023-05-22,12.53,27.15,10.15,26.36,8.4
2023-05-23,13.48,27.7,10.5,26.91,8.4
2023-05-24,13.48,27.3,11.15,26.66,8.7
2023-05-25,13.48,26.9,11.0,26.66,8.75
2023-05-26,13.77,27.5,11.4,26.91,9.3
2023-05-30,14.72,29.4,12.35,29.6,10.2
2023-05-31,14.32,28.7,12.3,28.9,9.9
2023-06-01,13.92,29.0,12.2,29.4,9.8
2023-06-02,14.17,28.35,12.4,28.5,9.35
2023-06-05,13.57,28.1,12.55,27.85,9.45
2023-06-06,13.53,27.85,12.5,27.9,9.35
2023-06-07,13.43,27.8,12.75,27.85,9.55
2023-06-08,13.43,27.9,12.85,27.9,9.95
2023-06-09,14.02,28.0,13.0,27.9,9.95
2023-06-13,14.42,30.8,14.3,30.69,10.9
2023-06-14,15.86,33.7,15.7,33.68,11.95
2023-06-15,16.01,31.85,14.25,31.94,11.1
2023-06-16,15.71,30.6,14.25,30.89,11.1
2023-06-19,15.81,32.05,14.8,31.89,11.5
2023-06-20,15.86,32.3,14.85,31.89,11.5
2023-06-21,15.91,32.0,14.9,31.64,11.45
2023-06-22,16.61,31.5,14.9,31.69,11.3
2023-06-23,17.2,31.45,14.95,31.89,11.45
2023-06-26,16.81,32.7,15.25,32.39,11.7
2023-06-27,16.91,34.4,15.8,33.88,12.25
2023-06-30,16.96,35.0,16.6,34.13,12.25
2023-07-03,18.25,36.5,18.25,35.13,13.45
2023-07-04,17.8,35.1,17.15,33.78,12.75
2023-07-05,18.4,36.0,17.9,33.98,13.1
2023-07-06,18.9,35.95,18.35,34.43,13.35
2023-07-07,20.19,36.7,18.75,34.68,14.2
2023-07-10,22.18,36.0,18.9,34.68,14.9
2023-07-11,21.38,35.9,18.05,33.98,14.3
2023-07-12,19.24,36.0,17.3,34.23,14.2
2023-07-13,17.35,34.0,15.65,33.53,13.0
2023-07-14,15.71,33.7,14.95,32.39,12.85
2023-07-17,17.25,34.0,16.4,33.83,14.0
2023-07-18,17.9,34.5,16.7,32.69,13.8
2023-07-19,17.8,34.8,16.6,32.14,13.2
2023-07-20,17.95,35.0,16.7,32.19,13.55
2023-07-21,19.74,38.5,18.35,35.03,14.9
2023-07-24,21.68,38.5,17.95,34.58,14.8
2023-07-25,21.43,38.7,18.0,34.88,14.9
2023-07-26,20.39,38.7,17.15,35.18,14.8
2023-07-27,19.49,37.5,17.35,34.88,14.8
2023-07-28,18.45,37.05,17.5,33.88,14.5
2023-07-31,17.9,36.65,17.0,33.78,14.0
2023-08-01,17.7,35.5,16.6,33.38,13.95
2023-08-02,17.9,35.5,16.55,33.38,13.65
2023-08-03,18.15,36.3,17.45,33.48,14.35
2023-08-04,18.2,36.4,17.1,33.98,14.2
2023-08-07,17.9,37.0,17.3,34.08,14.3
2023-08-08,18.3,37.5,17.5,34.88,14.5
2023-08-09,17.6,37.5,17.45,34.88,14.4
2023-08-10,18.9,38.0,17.5,34.88,14.6
2023-08-11,18.9,37.9,17.35,34.88,14.4
2023-08-14,18.2,37.6,17.15,33.98,14.2
2023-08-15,17.85,37.4,16.95,34.28,14.0
2023-08-16,17.9,37.2,16.85,34.33,14.0
2023-08-17,18.55,37.1,16.7,33.88,13.95
2023-08-18,18.7,36.45,17.0,33.88,13.9
2023-08-21,18.4,36.5,17.05,33.83,14.0
2023-08-22,18.2,36.45,16.85,33.68,13.8
2023-08-23,17.9,35.8,16.8,33.28,13.8
2023-08-24,16.96,36.0,16.25,32.89,13.75
2023-08-25,16.46,36.1,16.55,32.64,13.7
2023-08-28,16.51,36.0,16.0,32.64,13.75
2023-08-29,16.76,36.65,16.55,33.38,13.7
2023-08-30,16.71,36.3,16.5,32.79,13.8
2023-08-31,16.71,36.7,16.6,32.79,14.0
2023-09-01,18.3,38.0,17.2,34.28,14.9
2023-09-04,18.7,40.5,17.65,36.97,15.2
2023-09-05,17.75,39.5,17.25,36.87,15.3
2023-09-06,17.9,38.8,17.25,36.87,15.25
2023-09-07,18.1,39.0,17.4,36.82,15.3
2023-09-08,18.4,38.85,17.5,36.82,15.25
2023-09-11,17.95,35.5,16.0,34.68,13.85
2023-09-12,17.9,35.0,15.35,33.48,13.8
2023-09-13,17.9,37.1,16.85,33.73,15.15
2023-09-14,17.6,36.0,17.0,32.89,16.4
2023-09-15,17.7,35.2,17.2,33.13,16.45
2023-09-18,17.6,35.25,17.45,33.03,17.85
2023-09-19,17.3,35.4,17.4,32.89,17.5
2023-09-20,16.96,35.6,17.2,32.89,17.1
2023-09-21,16.81,36.0,16.9,32.89,17.0
2023-09-22,16.81,35.95,17.25,32.89,17.45
2023-09-25,16.41,35.8,15.55,31.89,17.5
2023-09-26,16.01,34.75,15.55,30.94,17.2
2023-09-28,15.96,34.5,15.5,31.19,16.1
2023-09-29,16.26,34.45,15.75,31.34,16.8
2023-10-03,16.16,35.2,16.05,31.39,16.6
2023-10-04,16.11,36.0,16.1,31.79,16.7
2023-10-05,16.11,36.0,16.15,31.79,16.75
2023-10-06,16.11,36.05,16.05,31.89,17.2
2023-10-09,16.06,35.9,15.95,31.84,17.2
2023-10-10,16.06,35.65,15.75,31.69,17.15
2023-10-11,16.01,35.0,15.7,31.49,17.25
2023-10-12,16.11,34.7,15.75,31.89,17.5
2023-10-13,16.01,34.7,15.85,31.89,17.55
2023-10-16,16.01,34.8,16.15,32.04,17.95
2023-10-17,16.01,35.2,16.95,32.89,18.5
2023-10-18,15.96,35.45,16.75,33.28,18.8
2023-10-19,15.91,35.7,16.35,33.03,18.8
2023-10-20,15.81,35.5,16.45,32.93,19.0
2023-10-23,15.81,35.2,16.55,33.13,19.15
2023-10-24,15.81,36.0,16.55,33.43,19.9
2023-10-25,15.91,35.55,16.85,33.23,18.75
2023-10-26,16.01,35.0,16.95,32.98,18.8
2023-10-27,16.01,35.35,16.95,33.18,19.0
2023-10-30,16.66,35.35,17.15,33.38,19.85
2023-10-31,17.8,34.8,17.15,33.03,20.9
2023-11-01,19.54,35.4,17.9,34.28,21.0
2023-11-02,17.95,35.0,17.4,33.88,20.95
2023-11-03,17.7,35.15,17.2,33.88,20.45
2023-11-06,18.0,35.3,17.2,33.48,20.5
2023-11-07,19.14,35.6,17.2,33.18,20.45
2023-11-08,19.24,35.7,17.35,33.08,20.75
2023-11-09,19.89,35.9,17.3,32.93,20.8
2023-11-10,19.89,35.7,17.35,32.93,20.75
2023-11-13,19.89,36.0,17.3,33.38,20.75
2023-11-14,19.94,36.3,17.2,34.28,20.85
2023-11-15,19.89,37.0,17.25,33.63,20.75
2023-11-16,19.89,37.0,17.25,33.38,20.65
2023-11-17,19.89,37.0,17.3,33.28,20.75
2023-11-20,19.89,37.1,17.2,33.03,20.65
2023-11-21,19.89,37.3,17.25,33.08,20.8
2023-11-22,19.09,38.2,17.25,33.28,20.75
2023-11-23,18.9,38.95,17.25,33.38,20.75
2023-11-24,19.89,39.0,17.35,34.58,20.85
2023-11-27,21.88,38.85,18.1,35.18,21.15
2023-11-28,22.18,38.5,18.0,35.03,21.4
2023-11-29,21.73,38.45,17.9,34.88,21.35
2023-11-30,21.93,39.0,18.0,33.93,21.35
2023-12-01,22.03,39.1,18.05,34.88,21.3
2023-12-04,24.22,39.2,18.2,34.73,21.25
2023-12-05,26.6,39.5,19.35,34.78,21.3
2023-12-06,29.24,39.7,21.1,35.97,22.0
2023-12-07,26.35,39.0,20.0,35.13,21.9
2023-12-08,23.72,39.1,20.25,34.88,22.5
2023-12-11,23.27,39.25,20.2,35.38,22.6
2023-12-12,23.02,39.5,20.4,35.38,23.2
2023-12-13,24.17,39.9,22.05,36.27,24.0
2023-12-14,24.27,39.9,22.8,36.97,24.6
2023-12-15,23.07,39.9,22.2,36.97,24.15
2023-12-18,22.97,39.6,22.0,36.97,24.25
2023-12-19,22.87,39.7,22.6,37.62,25.0
2023-12-20,22.77,40.0,22.9,38.37,25.25
2023-12-21,23.87,40.0,23.3,38.52,26.0
2023-12-22,23.87,40.05,23.2,37.77,25.6
2023-12-27,23.62,40.25,23.2,37.87,25.5
2023-12-28,23.42,40.05,23.15,38.07,25.1
2023-12-29,23.42,40.5,23.15,38.52,25.65
2024-01-02,23.52,40.1,23.55,38.86,26.0
2024-01-03,25.46,41.5,25.9,40.51,28.6
2024-01-04,24.86,42.0,25.0,40.86,28.0
2024-01-05,25.86,42.5,26.55,41.85,28.95
2024-01-08,25.86,44.0,27.4,42.9,29.9
2024-01-09,28.44,48.2,29.7,47.19,32.6
2024-01-10,25.66,44.0,27.85,42.5,29.35
2024-01-11,27.4,45.0,28.15,43.35,30.8
2024-01-12,27.85,46.3,28.0,42.85,31.0
2024-01-15,27.35,46.35,28.6,44.39,31.45
2024-01-16,29.19,47.35,29.8,45.69,33.95
2024-01-17,27.5,46.5,29.6,45.04,32.5
2024-01-18,26.8,45.5,29.5,44.15,31.0
2024-01-19,26.45,44.1,30.0,44.84,31.0
2024-01-22,26.4,44.1,29.2,43.85,30.95
2024-01-23,25.66,42.55,28.75,41.9,30.0
2024-01-24,25.46,42.75,28.4,42.1,29.9
2024-01-25,25.16,43.8,28.5,42.7,30.3
2024-01-26,26.45,43.95,28.6,42.85,30.5
2024-01-29,26.45,43.75,28.0,41.85,30.0
2024-01-30,23.97,41.0,25.2,38.86,27.1
2024-01-31,21.58,37.0,22.7,34.98,24.4
2024-02-01,23.72,40.7,24.95,38.47,26.8
2024-02-02,26.06,41.55,27.0,39.36,28.0
2024-02-05,25.86,40.5,26.0,38.57,27.2
2024-02-06,25.26,39.9,25.5,37.37,25.65
2024-02-07,24.76,39.2,25.15,36.67,25.15
2024-02-08,24.61,39.95,24.25,35.87,24.5
2024-02-09,25.36,40.0,24.75,36.72,25.45
2024-02-12,25.36,39.85,23.2,36.77,25.15
2024-02-13,24.61,39.45,23.3,35.38,23.95
2024-02-14,27.05,39.2,23.6,36.37,25.1
2024-02-15,25.86,39.05,23.0,35.63,24.75
2024-02-16,27.85,39.0,22.5,35.68,24.9
2024-02-19,28.34,39.0,22.5,35.58,24.45
2024-02-20,25.96,38.85,22.2,35.53,23.95
2024-02-21,28.54,38.55,21.6,35.38,24.0
2024-02-22,28.84,39.5,21.05,35.63,23.9
2024-02-23,30.83,39.05,20.95,35.18,23.9
2024-02-26,33.81,39.5,20.05,35.18,23.8
2024-02-27,30.43,39.45,19.35,34.38,22.5
2024-02-28,27.4,36.0,17.45,32.34,20.5
2024-02-29,27.75,39.6,19.15,34.88,22.55
2024-03-01,27.95,41.7,21.05,35.38,23.0
2024-03-04,28.19,41.5,20.85,35.33,22.3
2024-03-05,30.98,41.7,20.85,35.38,22.05
2024-03-06,34.06,41.35,20.65,33.88,22.0
2024-03-07,32.57,40.7,20.0,33.83,21.5
2024-03-08,32.22,41.1,20.15,33.88,21.9
2024-03-11,31.82,41.9,20.5,36.07,23.0
2024-03-12,33.81,43.0,22.45,38.07,25.3
2024-03-13,33.37,44.4,23.0,38.86,25.9
2024-03-14,34.81,44.05,23.35,38.37,24.9
2024-03-15,36.8,48.45,23.0,39.56,24.3
2024-03-18,40.08,46.65,23.0,38.86,25.45
2024-03-19,43.71,45.85,23.0,37.97,25.85
2024-03-20,39.38,45.85,22.95,37.87,26.35
2024-03-21,37.59,47.2,23.6,39.31,27.0
2024-03-22,38.44,48.75,24.0,39.81,27.0
2024-03-25,37.64,48.3,23.6,39.36,26.3
2024-03-26,36.3,49.2,23.1,40.31,26.65
2024-03-27,34.91,52.0,24.0,43.85,27.8
2024-03-28,35.35,52.5,24.5,44.34,28.0
2024-04-02,34.66,53.05,25.0,44.39,28.0
2024-04-03,32.92,52.4,23.95,43.85,27.5
2024-04-04,31.82,49.0,23.0,43.05,26.5
2024-04-05,30.33,48.0,22.6,42.35,26.5
2024-04-08,28.89,46.0,22.5,41.41,25.15
2024-04-12,26.95,41.4,19.3,39.86,26.3
2024-04-15,26.6,38.2,18.55,38.52,25.0
2024-04-16,25.11,36.8,16.95,35.28,23.0
2024-04-17,26.85,35.75,17.4,35.28,22.75
2024-04-18,26.8,34.35,17.25,35.87,22.7
2024-04-19,24.17,33.5,17.0,35.38,22.7
2024-04-22,24.17,36.7,16.8,37.77,22.85
2024-04-23,21.78,35.75,16.05,35.87,23.0
2024-04-24,19.64,36.0,16.05,36.47,22.7
2024-04-25,18.4,35.95,16.0,36.27,22.8
2024-04-26,20.24,35.5,16.6,32.49,23.0
2024-04-29,22.23,32.7,16.95,31.19,23.25
2024-04-30,23.77,32.7,16.85,31.99,23.9
2024-05-02,24.86,35.0,17.5,32.64,25.0
2024-05-03,26.85,38.1,17.4,34.48,25.8
2024-05-06,28.09,41.0,17.95,34.68,26.0
2024-05-07,25.31,38.55,17.7,34.58,26.0
2024-05-08,25.31,38.0,17.35,33.68,26.0
2024-05-09,24.96,40.0,17.5,33.88,26.15
2024-05-10,24.86,41.45,17.4,33.88,26.4
2024-05-13,24.86,42.2,17.3,34.58,23.55
2024-05-14,24.37,42.25,17.3,34.28,23.0
2024-05-15,24.12,42.25,17.2,33.18,22.0
2024-05-16,22.82,40.0,16.95,32.39,20.9
2024-05-17,22.82,39.9,17.0,32.69,21.85
2024-05-20,22.77,39.35,17.0,31.69,20.9
2024-05-21,22.53,39.4,16.95,32.39,20.8
2024-05-22,22.43,38.0,17.0,30.89,20.35
2024-05-23,22.43,37.0,16.5,30.74,20.0
2024-05-24,20.34,37.3,16.4,29.9,19.2
2024-05-27,20.98,37.75,16.95,30.64,20.3
2024-05-28,21.88,38.0,17.0,31.29,21.9
2024-05-29,22.97,39.0,17.15,32.39,22.3
2024-05-30,23.32,39.8,17.2,32.89,22.6
2024-05-31,23.32,40.0,17.2,32.89,22.2
2024-06-03,22.23,40.0,17.15,32.89,21.9
2024-06-04,21.88,40.0,17.15,31.89,21.0
2024-06-05,22.38,40.0,17.15,32.79,20.8
2024-06-06,22.62,40.0,17.2,32.89,21.0
2024-06-07,22.87,39.95,17.25,33.13,21.0
2024-06-10,22.87,40.0,18.95,34.68,21.6
2024-06-11,22.77,41.05,19.3,34.88,21.65
2024-06-13,22.87,42.05,19.0,35.87,23.0
2024-06-14,22.48,42.2,18.65,35.87,22.35
2024-06-19,21.88,43.0,19.0,35.87,22.05
2024-06-20,21.78,44.9,19.0,35.82,22.2
2024-06-21,21.03,44.0,19.0,35.77,22.0
2024-06-24,19.89,43.5,18.8,35.73,21.95
2024-06-25,19.99,43.6,18.75,35.08,21.7
2024-06-26,20.59,44.0,18.8,35.58,21.55
2024-06-27,21.18,44.55,19.0,35.38,22.4
2024-06-28,21.78,45.0,18.95,35.58,22.45
2024-07-01,22.87,45.15,19.0,34.68,22.25
2024-07-02,21.88,46.0,19.5,35.58,22.75
2024-07-03,22.87,47.2,19.5,35.73,22.75
2024-07-04,23.82,47.2,19.8,37.32,23.55
2024-07-05,22.92,47.35,19.2,37.37,23.7
2024-07-08,22.77,47.5,19.6,37.52,23.7
2024-07-09,22.38,45.5,19.35,37.37,23.05
2024-07-10,22.38,45.1,19.25,36.92,22.75
2024-07-11,22.48,45.2,19.05,36.97,23.0
2024-07-12,22.13,45.5,19.05,36.92,22.75
2024-07-15,22.48,45.6,19.2,38.86,22.85
2024-07-16,22.72,45.6,19.25,39.86,23.0
2024-07-17,23.62,45.5,19.35,39.86,23.85
2024-07-18,22.67,45.3,19.4,37.07,23.3
2024-07-19,21.93,44.95,19.4,36.87,22.85
2024-07-22,21.93,45.0,19.4,37.37,23.05
2024-07-23,21.73,45.05,19.35,36.77,22.7
2024-07-24,21.38,45.0,19.15,36.77,21.55
2024-07-25,20.79,44.75,19.0,35.95,20.95
2024-07-26,20.88,44.0,18.5,35.85,21.05
2024-07-29,20.34,44.0,18.5,34.55,20.9
2024-07-30,19.89,43.95,18.35,33.85,19.8
2024-07-31,20.83,44.0,18.3,33.1,20.3
2024-08-01,20.39,44.0,18.35,35.0,19.8
2024-08-02,20.39,45.0,18.6,36.0,20.05
2024-08-05,20.49,45.0,18.6,36.0,20.3
2024-08-06,20.54,44.35,18.6,36.5,21.0
2024-08-07,21.48,45.0,18.75,37.0,20.9
2024-08-08,22.23,46.0,19.0,38.0,21.3
2024-08-09,22.38,45.9,19.6,38.85,23.0
2024-08-12,22.77,45.6,19.4,38.55,22.9
2024-08-13,21.88,45.6,19.3,37.0,21.9
2024-08-14,21.48,45.5,19.35,37.0,21.95
2024-08-15,20.98,45.55,19.1,37.85,22.5
2024-08-16,20.83,46.0,19.15,38.0,22.45
2024-08-19,20.64,45.8,19.0,38.0,22.7
2024-08-20,20.49,45.8,18.95,38.0,22.4
2024-08-21,20.24,45.5,19.0,38.0,22.0
2024-08-22,19.89,45.55,19.0,37.9,22.3
2024-08-23,20.24,45.6,19.95,37.9,22.4
2024-08-26,20.44,45.5,19.0,37.95,22.4
2024-08-27,22.48,45.65,19.15,38.0,22.5
2024-08-28,22.38,45.8,19.0,38.4,22.7
2024-08-29,21.88,45.9,19.0,38.35,21.9
2024-08-30,22.38,45.5,19.0,38.25,22.95
2024-09-02,22.28,45.6,19.2,39.0,24.45
2024-09-03,21.88,46.0,19.5,38.3,24.3
2024-09-04,21.88,45.8,19.1,37.4,23.75
2024-09-05,21.88,45.5,18.95,37.0,23.4
2024-09-06,21.93,45.4,18.8,37.5,23.5
2024-09-09,23.87,45.4,18.55,37.0,23.5
2024-09-10,23.87,45.5,18.0,37.0,23.0
2024-09-11,23.87,45.45,18.4,37.0,24.0
2024-09-12,26.25,45.65,18.7,37.0,23.9
2024-09-13,28.84,46.0,19.25,38.0,23.7
2024-09-17,31.72,46.9,19.1,36.7,24.25
2024-09-18,33.71,46.4,19.5,36.7,24.0
2024-09-19,30.38,46.25,19.6,37.0,24.65
2024-09-20,27.35,47.5,19.0,37.9,24.25
2024-09-23,28.05,46.9,19.0,37.5,24.3
2024-09-24,30.83,46.95,19.35,37.6,25.4
2024-09-25,28.84,47.35,19.5,37.7,26.4
2024-09-26,29.34,46.5,19.5,37.75,25.75
2024-09-27,28.0,47.4,19.5,37.7,25.75
2024-09-30,26.85,48.0,20.6,37.75,28.3
2024-10-02,25.66,47.85,19.75,37.75,27.0
2024-10-03,24.56,48.7,20.0,37.7,27.0
2024-10-04,24.86,49.1,20.0,37.5,27.35
2024-10-07,25.26,49.0,19.55,37.5,28.0
2024-10-08,25.86,47.2,19.75,37.4,27.5
2024-10-09,25.41,47.2,19.6,37.35,27.0
2024-10-10,25.41,47.95,19.45,37.5,26.55
2024-10-11,25.86,49.0,19.7,37.45,26.5
2024-10-14,26.11,49.9,19.6,37.5,26.5
2024-10-15,25.91,51.5,19.85,37.5,24.5
2024-10-16,25.86,52.0,19.8,37.45,24.4
2024-10-17,26.06,50.0,20.0,37.5,24.4
2024-10-18,25.86,50.0,20.0,37.45,25.4
2024-10-21,26.0,51.0,20.0,37.5,26.5
2024-10-22,26.2,52.5,20.0,37.55,27.0
2024-10-23,27.9,52.5,20.1,39.3,28.4
2024-10-24,28.8,53.0,22.1,40.0,29.0
2024-10-25,28.75,52.0,22.05,39.9,30.1
2024-10-28,27.0,50.9,22.6,39.9,28.9
2024-10-29,26.7,50.6,21.55,39.0,29.65
2024-10-30,26.5,53.3,21.8,39.5,30.0
2024-10-31,26.15,53.7,22.05,39.95,29.8
2024-11-01,27.0,55.3,22.1,41.25,29.0
2024-11-04,26.8,55.1,22.5,40.65,31.9
2024-11-05,27.2,55.1,23.6,43.0,35.05
2024-11-06,27.65,54.05,24.1,42.65,31.55
2024-11-07,27.25,53.5,24.4,43.0,31.0
2024-11-08,27.3,53.6,24.65,42.0,31.0
2024-11-11,27.3,53.6,24.0,41.6,30.95
2024-11-12,27.3,53.65,24.1,42.0,31.65
2024-11-13,27.35,54.2,24.75,43.0,32.75
2024-11-14,27.75,54.5,24.7,43.0,33.0
2024-11-15,27.6,56.0,24.75,43.3,33.45
2024-11-18,27.4,55.35,24.0,43.5,33.5
2024-11-19,26.85,56.0,23.9,44.0,33.5
2024-11-20,27.1,56.0,23.8,44.9,33.45
2024-11-21,26.95,54.6,23.0,44.5,32.9
2024-11-22,25.4,54.6,22.9,44.3,32.35
2024-11-25,25.0,52.75,23.0,43.1,32.35
2024-11-26,25.0,53.0,22.6,43.5,31.85
2024-11-27,25.0,53.0,23.0,43.5,32.0
2024-11-28,25.55,53.0,23.1,44.0,32.5
2024-11-29,26.3,52.95,23.2,44.5,32.7
