"Date","Price","Open","High","Low","Vol.","Change %"
"06/30/2015","4.99","5.00","5.00","4.95","17.67M","-0.20%"
"06/29/2015","5.00","4.90","5.13","4.90","9.39M","2.04%"
"06/26/2015","4.90","4.96","4.96","4.81","14.04M","-2.00%"
"06/25/2015","5.00","5.15","5.15","4.97","31.39M","-2.91%"
"06/24/2015","5.15","5.20","5.20","5.10","13.14M","-0.96%"
"06/23/2015","5.20","5.15","5.20","5.15","6.24M","0.00%"
"06/22/2015","5.20","5.12","5.21","5.12","20.68M","0.78%"
"06/19/2015","5.16","5.20","5.27","5.10","28.72M","-0.77%"
"06/18/2015","5.20","5.14","5.20","5.14","27.40M","0.58%"
"06/17/2015","5.17","5.12","5.20","5.12","5.60M","-0.19%"
"06/16/2015","5.18","5.20","5.22","5.11","39.50M","1.37%"
"06/15/2015","5.11","5.19","5.19","5.10","3.59M","-1.16%"
"06/12/2015","5.17","5.20","5.20","5.17","2.26M","-0.58%"
"06/11/2015","5.20","5.21","5.21","5.15","15.76M","-0.38%"
"06/10/2015","5.22","5.20","5.22","5.18","144.80M","0.38%"
"06/09/2015","5.20","5.20","5.20","5.15","25.01M","-2.44%"
"06/08/2015","5.33","5.15","5.33","5.15","165.38M","3.50%"
"06/05/2015","5.15","5.09","5.19","5.09","7.63M","1.18%"
"06/04/2015","5.09","5.20","5.20","5.03","16.49M","-3.60%"
"06/03/2015","5.28","5.31","5.35","5.28","12.46M","-0.94%"
"06/02/2015","5.33","5.35","5.41","5.31","29.98M","-0.37%"
"06/01/2015","5.35","5.35","5.38","5.30","36.40M","-0.93%"
"05/28/2015","5.40","5.30","5.42","5.30","287.68M","3.25%"
"05/27/2015","5.23","5.32","5.32","5.23","27.24M","-2.24%"
"05/26/2015","5.35","5.21","5.35","5.20","73.06M","3.08%"
"05/25/2015","5.19","5.17","5.32","5.14","49.33M","1.17%"
"05/22/2015","5.13","5.21","5.21","5.13","7.64M","-1.91%"
"05/21/2015","5.23","5.26","5.30","5.22","4.76M","-1.69%"
"05/20/2015","5.32","5.40","5.38","5.30","40.17M","-0.56%"
"05/19/2015","5.35","5.36","5.55","5.30","48.99M","-2.01%"
"05/18/2015","5.46","5.30","5.46","5.25","74.00M","5.00%"
"05/15/2015","5.20","5.17","5.20","5.15","15.79M","0.58%"
"05/14/2015","5.17","5.12","5.17","5.12","77.06M","0.39%"
"05/13/2015","5.15","5.13","5.18","5.10","100.89M","0.39%"
"05/12/2015","5.13","5.05","5.15","5.00","317.56M","1.58%"
"05/11/2015","5.05","4.94","5.10","4.98","9.96M","1.00%"
"05/08/2015","5.00","5.06","5.10","4.98","10.25M","-2.91%"
"05/07/2015","5.15","5.19","5.21","5.15","59.46M","-0.58%"
"05/06/2015","5.18","5.20","5.20","5.14","114.41M","-0.77%"
"05/05/2015","5.22","5.20","5.22","5.16","40.60M","0.00%"
"05/04/2015","5.22","5.29","5.29","5.15","31.82M","-1.32%"
"04/30/2015","5.29","5.20","5.29","4.97","22.98M","3.52%"
"04/29/2015","5.11","5.14","5.16","5.00","18.99M","3.86%"
"04/28/2015","4.92","5.00","5.02","4.86","35.84M","-3.53%"
"04/27/2015","5.10","5.30","5.30","5.06","54.77M","-4.14%"
"04/24/2015","5.32","5.59","5.44","5.32","80.02M","-5.00%"
"04/23/2015","5.60","5.85","6.00","5.56","88.50M","-0.18%"
"04/22/2015","5.61","5.35","5.61","5.40","63.81M","6.86%"
"04/21/2015","5.25","5.00","5.25","5.00","41.14M","5.00%"
"04/20/2015","5.00","5.00","5.02","4.97","24.13M","0.20%"
"04/17/2015","4.99","4.90","5.00","4.88","33.74M","1.84%"
"04/16/2015","4.90","4.97","4.98","4.88","73.25M","-0.41%"
"04/15/2015","4.92","4.97","4.98","4.80","58.79M","3.80%"
"04/14/2015","4.74","4.98","4.82","4.74","18.25M","-3.27%"
"04/13/2015","4.90","4.90","4.97","4.81","22.36M","2.08%"
"04/10/2015","4.80","4.77","4.83","4.78","44.86M","1.05%"
"04/09/2015","4.75","4.50","4.75","4.50","36.32M","2.59%"
"04/08/2015","4.63","4.48","4.70","4.26","53.55M","-1.07%"
"04/07/2015","4.68","4.92","4.89","4.68","57.09M","-4.88%"
"04/02/2015","4.92","4.69","4.92","4.47","121.20M","10.07%"
"04/01/2015","4.47","4.26","4.47","4.26","33.83M","10.10%"
"03/31/2015","4.06","3.96","4.10","3.88","18.56M","4.37%"
"03/30/2015","3.89","3.86","3.90","3.80","30.52M","2.64%"
"03/27/2015","3.79","3.79","3.85","3.61","166.36M","-1.04%"
"03/26/2015","3.83","4.16","4.16","3.83","291.44M","-4.96%"
"03/25/2015","4.03","3.87","4.16","3.87","32.18M","1.51%"
"03/24/2015","3.97","3.79","3.97","3.70","14.49M","7.30%"
"03/23/2015","3.70","3.54","3.70","3.54","20.85M","4.82%"
"03/20/2015","3.53","3.65","3.68","3.53","10.33M","-3.29%"
"03/19/2015","3.65","3.90","3.90","3.65","12.36M","-4.95%"
"03/18/2015","3.84","3.72","3.88","3.56","20.49M","2.67%"
"03/17/2015","3.74","3.75","3.75","3.74","13.38M","-4.83%"
"03/16/2015","3.93","4.10","4.10","3.93","15.42M","-4.84%"
"03/13/2015","4.13","4.20","4.20","4.13","12.24M","-0.72%"
"03/12/2015","4.16","4.23","4.21","4.12","28.05M","-1.65%"
"03/11/2015","4.23","4.13","4.33","4.07","46.38M","3.93%"
"03/10/2015","4.07","4.06","4.10","4.06","15.62M","0.25%"
"03/09/2015","4.06","4.27","4.27","4.06","39.30M","-0.25%"
"03/06/2015","4.07","3.88","4.07","3.88","60.30M","10.00%"
"03/05/2015","3.70","3.60","3.70","3.58","14.08M","0.00%"
"03/04/2015","3.70","3.88","3.88","3.70","13.25M","0.00%"
"03/03/2015","3.70","3.65","3.70","3.64","26.74M","4.82%"
"03/02/2015","3.53","3.50","3.53","3.33","59.32M","1.73%"
"02/27/2015","3.47","3.65","3.55","3.47","19.86M","-0.29%"
"02/26/2015","3.48","3.66","3.60","3.48","27.16M","-4.92%"
"02/25/2015","3.66","3.85","3.90","3.66","33.66M","-2.40%"
"02/24/2015","3.75","3.69","3.84","3.60","27.23M","4.17%"
"02/23/2015","3.60","3.58","3.62","3.48","42.57M","5.57%"
"02/20/2015","3.41","3.25","3.41","3.13","47.21M","8.25%"
"02/19/2015","3.15","3.17","3.22","3.11","23.77M","-0.63%"
"02/18/2015","3.17","3.15","3.30","3.10","59.63M","5.32%"
"02/17/2015","3.01","2.96","3.13","2.96","85.17M","0.67%"
"02/16/2015","2.99","3.01","3.02","2.94","25.90M","-0.33%"
"02/13/2015","3.00","3.00","3.01","2.97","14.15M","0.33%"
"02/12/2015","2.99","3.01","3.01","2.90","14.08M","-1.32%"
"02/11/2015","3.03","3.16","3.19","3.03","21.03M","-4.72%"
"02/10/2015","3.18","3.30","3.25","3.14","18.29M","-2.15%"
"02/09/2015","3.25","3.39","3.40","3.25","17.00M","-4.97%"
"02/06/2015","3.42","3.60","3.70","3.42","18.64M","-2.29%"
"02/05/2015","3.50","3.70","3.70","3.50","13.50M","-4.63%"
"02/04/2015","3.67","3.50","3.67","3.50","44.96M","4.86%"
"02/03/2015","3.50","3.50","3.50","3.47","10.96M","0.29%"
"02/02/2015","3.49","3.52","3.57","3.48","11.10M","-0.29%"
"01/30/2015","3.50","3.55","3.55","3.48","7.14M","-0.85%"
"01/29/2015","3.53","3.55","3.55","3.50","14.27M","0.00%"
"01/28/2015","3.53","3.55","3.60","3.51","18.76M","-0.56%"
"01/27/2015","3.55","3.56","3.56","3.50","17.11M","0.28%"
"01/26/2015","3.54","3.55","3.56","3.51","7.50M","-0.56%"
"01/23/2015","3.56","3.67","3.70","3.55","26.69M","-2.73%"
"01/22/2015","3.66","3.89","3.90","3.66","12.31M","-4.94%"
"01/21/2015","3.85","3.96","4.00","3.85","18.70M","1.85%"
"01/20/2015","3.78","3.69","3.87","3.67","21.23M","3.28%"
"01/19/2015","3.66","3.56","3.69","3.56","18.72M","3.98%"
"01/16/2015","3.52","3.75","3.75","3.52","16.30M","-2.22%"
"01/15/2015","3.60","3.50","3.67","3.46","10.60M","4.65%"
"01/14/2015","3.44","3.62","3.70","3.44","26.26M","-4.71%"
"01/13/2015","3.61","3.85","3.85","3.61","12.86M","-4.75%"
"01/12/2015","3.79","3.79","3.79","3.72","8.99M","0.00%"
"01/09/2015","3.79","3.71","3.80","3.71","17.47M","1.07%"
"01/08/2015","3.75","3.78","3.84","3.74","12.25M","-1.06%"
"01/07/2015","3.79","3.79","3.84","3.79","8.26M","-4.77%"
"01/06/2015","3.98","4.12","4.12","3.92","24.85M","-7.87%"
"01/05/2015","4.32","4.09","4.35","4.09","17.60M","0.47%"
"12/31/2014","4.30","4.30","4.33","4.30","5.48M","-4.44%"
"12/30/2014","4.50","4.73","4.73","4.50","20.17M","-8.91%"
"12/29/2014","4.94","5.19","5.12","4.94","11.37M","-1.20%"
"12/24/2014","5.00","4.78","5.01","4.78","42.56M","9.65%"
"12/23/2014","4.56","4.35","4.56","4.34","29.36M","9.88%"
"12/22/2014","4.15","3.96","4.15","3.96","43.05M","9.79%"
"12/19/2014","3.78","3.60","3.78","3.77","54.90M","10.20%"
"12/18/2014","3.43","3.27","3.43","3.11","27.68M","-0.29%"
"12/17/2014","3.44","3.45","3.45","3.44","27.99M","-4.97%"
"12/16/2014","3.62","3.81","3.82","3.62","7.34M","-4.74%"
"12/15/2014","3.80","4.00","4.00","3.80","22.12M","-6.86%"
"12/12/2014","4.08","4.29","4.10","4.08","12.72M","-2.39%"
"12/11/2014","4.18","4.35","4.35","4.18","9.39M","-4.78%"
"12/10/2014","4.39","4.46","4.48","4.30","5.78M","-2.66%"
"12/09/2014","4.51","4.90","4.97","4.51","5.63M","-4.85%"
"12/08/2014","4.74","4.98","4.89","4.74","10.34M","-0.42%"
"12/05/2014","4.76","5.00","5.02","4.76","16.80M","-3.05%"
"12/04/2014","4.91","5.00","5.00","4.90","8.09M","-1.80%"
"12/03/2014","5.00","5.00","5.00","4.92","18.76M","0.00%"
"12/02/2014","5.00","4.83","5.02","4.82","19.62M","3.95%"
"12/01/2014","4.81","4.95","5.13","4.73","18.15M","-6.24%"
"11/28/2014","5.13","5.39","5.62","5.13","91.00M","-0.19%"
"11/27/2014","5.14","4.90","5.14","4.87","46.31M","6.20%"
"11/26/2014","4.84","4.61","4.84","4.70","44.83M","4.09%"
"11/25/2014","4.65","4.53","4.65","4.42","24.95M","4.49%"
"11/24/2014","4.45","4.37","4.55","4.37","9.06M","1.83%"
"11/21/2014","4.37","4.30","4.51","4.25","53.36M","1.63%"
"11/20/2014","4.30","4.38","4.49","4.30","10.00M","-2.93%"
"11/19/2014","4.43","4.66","4.71","4.43","8.34M","-2.64%"
"11/18/2014","4.55","4.34","4.55","4.37","14.34M","4.84%"
"11/17/2014","4.34","4.41","4.54","4.34","14.46M","0.23%"
"11/14/2014","4.33","4.47","4.69","4.28","19.71M","-7.87%"
"11/13/2014","4.70","4.94","4.91","4.70","8.20M","-8.91%"
"11/12/2014","5.16","5.43","5.43","5.16","24.94M","-0.39%"
"11/11/2014","5.18","4.94","5.18","4.88","28.55M","9.98%"
"11/10/2014","4.71","4.49","4.71","4.49","8.61M","9.53%"
"11/07/2014","4.30","4.21","4.32","4.00","37.37M","2.14%"
"11/06/2014","4.21","4.43","4.43","4.21","57.81M","-9.66%"
"11/05/2014","4.66","4.90","4.72","4.66","29.91M","-5.67%"
"11/04/2014","4.94","5.19","5.00","4.94","13.84M","-1.20%"
"11/03/2014","5.00","4.97","5.00","4.74","12.34M","5.26%"
"10/31/2014","4.75","5.00","5.00","4.75","18.59M","-5.00%"
"10/30/2014","5.00","5.26","5.08","5.00","29.32M","-0.20%"
"10/29/2014","5.01","5.09","5.20","4.95","12.28M","-6.18%"
"10/28/2014","5.34","5.54","5.57","5.27","18.64M","-3.78%"
"10/27/2014","5.55","5.84","5.71","5.55","7.67M","-1.94%"
"10/24/2014","5.66","5.95","5.80","5.66","13.23M","-1.57%"
"10/23/2014","5.75","5.97","5.97","5.69","17.22M","-3.85%"
"10/22/2014","5.98","6.05","5.99","5.88","10.41M","1.36%"
"10/21/2014","5.90","6.05","6.20","5.75","17.58M","2.25%"
"10/20/2014","5.77","5.50","5.77","5.55","32.52M","9.07%"
"10/17/2014","5.29","5.50","5.50","5.23","11.77M","-0.56%"
"10/16/2014","5.32","5.40","5.40","5.32","11.94M","-4.83%"
"10/15/2014","5.59","5.88","5.88","5.59","15.08M","-4.93%"
"10/14/2014","5.88","6.10","6.20","5.88","16.33M","-4.85%"
"10/13/2014","6.18","6.50","6.35","6.18","8.69M","-2.68%"
"10/10/2014","6.35","6.64","6.53","6.35","6.96M","-2.61%"
"10/09/2014","6.52","6.81","6.61","6.52","19.51M","0.15%"
"10/08/2014","6.51","6.84","6.65","6.51","11.80M","-2.11%"
"10/03/2014","6.65","6.69","6.71","6.63","15.23M","0.00%"
"10/02/2014","6.65","6.90","6.67","6.62","27.90M","0.45%"
"09/30/2014","6.62","6.96","6.77","6.62","6.44M","-0.60%"
"09/29/2014","6.66","6.90","6.90","6.66","4.61M","-0.45%"
"09/26/2014","6.69","6.70","6.70","6.55","8.72M","-0.89%"
"09/25/2014","6.75","6.60","6.75","6.60","5.41M","3.53%"
"09/24/2014","6.52","6.75","6.70","6.50","12.13M","-2.54%"
"09/23/2014","6.69","7.00","6.90","6.66","11.03M","-1.91%"
"09/22/2014","6.82","7.00","7.05","6.82","25.03M","-2.01%"
"09/19/2014","6.96","7.00","7.00","6.87","55.66M","2.65%"
"09/18/2014","6.78","7.00","6.84","6.71","5.19M","-0.29%"
"09/17/2014","6.80","7.00","7.00","6.80","7.96M","-3.27%"
"09/16/2014","7.03","7.40","7.10","7.03","6.19M","-0.71%"
"09/15/2014","7.08","7.20","7.20","7.08","4.32M","-1.53%"
"09/12/2014","7.19","7.30","7.21","7.10","5.93M","-0.14%"
"09/11/2014","7.20","7.31","7.35","7.16","22.33M","-1.37%"
"09/10/2014","7.30","7.26","7.35","7.24","11.74M","1.11%"
"09/09/2014","7.22","7.46","7.41","7.22","8.46M","-2.43%"
"09/08/2014","7.40","7.38","7.40","7.30","3.12M","1.79%"
"09/05/2014","7.27","7.02","7.27","7.20","3.19M","0.28%"
"09/04/2014","7.25","7.55","7.25","7.20","14.09M","0.69%"
"09/03/2014","7.20","7.24","7.30","7.20","6.44M","-2.57%"
"09/02/2014","7.39","7.50","7.40","7.26","5.70M","1.23%"
"09/01/2014","7.30","7.70","7.70","7.30","4.88M","-3.95%"
"08/29/2014","7.60","7.50","7.60","7.41","5.71M","2.15%"
"08/28/2014","7.44","7.23","7.49","7.22","3.11M","3.48%"
"08/27/2014","7.19","7.24","7.25","7.13","4.56M","-0.55%"
"08/26/2014","7.23","7.12","7.25","7.10","6.14M","0.00%"
"08/25/2014","7.23","7.25","7.40","7.13","4.74M","0.14%"
"08/22/2014","7.22","7.22","7.23","7.20","3.49M","-0.69%"
"08/21/2014","7.27","7.26","7.27","7.23","10.34M","0.00%"
"08/20/2014","7.27","7.20","7.34","7.21","8.13M","0.97%"
"08/19/2014","7.20","7.20","7.35","7.19","10.78M","0.98%"
"08/18/2014","7.13","7.02","7.29","7.02","7.62M","-0.97%"
"08/15/2014","7.20","7.34","7.40","7.20","3.45M","-3.36%"
"08/14/2014","7.45","7.60","7.60","7.30","4.73M","-0.67%"
"08/13/2014","7.50","7.70","7.70","7.50","6.04M","-1.32%"
"08/12/2014","7.60","7.80","7.85","7.60","39.53M","-3.80%"
"08/11/2014","7.90","7.80","8.00","7.80","14.91M","0.00%"
"08/08/2014","7.90","7.90","7.91","7.83","11.17M","0.00%"
"08/07/2014","7.90","7.85","7.90","7.70","25.48M","1.28%"
"08/06/2014","7.80","7.65","7.80","7.65","22.25M","2.09%"
"08/05/2014","7.64","7.50","7.70","7.49","12.42M","2.14%"
"08/04/2014","7.48","7.60","7.60","7.40","5.42M","-0.13%"
"08/01/2014","7.49","7.70","7.70","7.49","6.83M","-2.73%"
"07/31/2014","7.70","7.70","7.76","7.70","46.26M","0.00%"
"07/30/2014","7.70","7.80","7.81","7.70","18.16M","-2.53%"
"07/25/2014","7.90","7.87","7.95","7.86","9.60M","-1.25%"
"07/24/2014","8.00","8.00","8.00","8.00","","1.91%"
"07/23/2014","7.85","8.00","8.00","7.85","7.79M","-1.88%"
"07/22/2014","8.00","8.00","8.02","7.92","15.03M","-0.12%"
"07/21/2014","8.01","8.02","8.05","8.00","9.46M","-0.62%"
"07/18/2014","8.06","8.00","8.06","8.00","4.68M","0.75%"
"07/17/2014","8.00","8.00","8.05","8.00","16.86M","-1.11%"
"07/16/2014","8.09","8.01","8.10","8.01","8.40M","0.00%"
"07/15/2014","8.09","7.91","8.09","7.87","10.92M","3.06%"
"07/14/2014","7.85","7.85","8.00","7.85","10.58M","0.00%"
"07/11/2014","7.85","7.80","7.87","7.80","8.49M","0.51%"
"07/10/2014","7.81","7.82","7.90","7.80","9.18M","0.00%"
"07/09/2014","7.81","7.74","7.83","7.80","7.88M","0.13%"
"07/08/2014","7.80","7.90","7.90","7.80","5.96M","-1.27%"
"07/07/2014","7.90","7.82","7.92","7.82","12.11M","0.00%"
"07/04/2014","7.90","7.85","7.99","7.85","7.58M","0.13%"
"07/03/2014","7.89","8.00","8.00","7.83","3.35M","-1.25%"
"07/02/2014","7.99","8.00","8.05","7.90","15.66M","-0.75%"
"07/01/2014","8.05","7.70","8.05","7.70","11.75M","4.55%"
"06/30/2014","7.70","7.85","7.85","7.70","46.70M","-1.41%"
"06/27/2014","7.81","7.89","7.91","7.80","8.30M","-1.26%"
"06/26/2014","7.91","7.80","7.93","7.87","12.10M","0.76%"
"06/25/2014","7.85","7.97","7.97","7.76","12.83M","1.03%"
"06/24/2014","7.77","7.99","7.99","7.77","14.57M","-1.65%"
"06/23/2014","7.90","8.00","8.04","7.90","144.56M","-1.25%"
"06/20/2014","8.00","8.00","8.05","7.99","23.74M","-0.37%"
"06/19/2014","8.03","8.00","8.05","8.00","13.57M","0.37%"
"06/18/2014","8.00","7.99","8.04","7.91","17.19M","0.63%"
"06/17/2014","7.95","8.00","8.00","7.81","13.89M","-0.75%"
"06/16/2014","8.01","8.07","8.07","8.00","12.11M","-1.35%"
"06/13/2014","8.12","8.10","8.15","8.06","35.58M","-0.25%"
"06/12/2014","8.14","8.07","8.26","8.06","40.47M","1.37%"
"06/11/2014","8.03","7.94","8.05","7.93","35.14M","1.65%"
"06/10/2014","7.90","7.90","7.99","7.81","33.81M","1.94%"
"06/09/2014","7.75","7.80","7.81","7.60","50.49M","2.65%"
"06/06/2014","7.55","7.60","7.60","7.54","17.68M","0.67%"
"06/05/2014","7.50","7.40","7.53","7.40","18.31M","0.00%"
"06/04/2014","7.50","7.30","7.55","7.30","13.15M","0.40%"
"06/03/2014","7.47","7.86","7.62","7.47","9.90M","-2.35%"
"06/02/2014","7.65","7.55","7.70","7.40","19.29M","-0.26%"
"05/30/2014","7.67","7.28","7.71","7.28","31.17M","4.35%"
"05/28/2014","7.35","7.22","7.40","7.22","12.59M","1.80%"
"05/27/2014","7.22","7.40","7.25","7.20","8.45M","0.28%"
"05/26/2014","7.20","7.23","7.26","7.20","10.03M","0.00%"
"05/23/2014","7.20","7.19","7.25","7.16","13.84M","0.14%"
"05/22/2014","7.19","7.07","7.21","7.06","6.18M","0.00%"
"05/21/2014","7.19","7.24","7.20","7.15","9.24M","0.42%"
"05/20/2014","7.16","7.30","7.18","7.14","16.56M","-0.14%"
"05/19/2014","7.17","7.11","7.19","7.11","4.60M","0.84%"
"05/16/2014","7.11","7.30","7.15","7.02","12.93M","-1.80%"
"05/15/2014","7.24","7.40","7.47","7.06","27.69M","-0.14%"
"05/14/2014","7.25","6.99","7.32","6.99","36.87M","3.72%"
"05/13/2014","6.99","6.80","6.99","6.78","6.32M","2.79%"
"05/12/2014","6.80","6.75","6.87","6.75","12.34M","0.44%"
"05/09/2014","6.77","6.76","6.80","6.75","12.00M","0.30%"
"05/08/2014","6.75","6.82","6.82","6.75","3.74M","0.00%"
"05/07/2014","6.75","6.77","6.78","6.75","7.68M","0.00%"
"05/06/2014","6.75","6.80","6.80","6.75","41.38M","-0.15%"
"05/05/2014","6.76","6.98","6.91","6.76","28.37M","-1.74%"
"05/02/2014","6.88","6.80","6.90","6.75","13.92M","1.93%"
"04/30/2014","6.75","6.94","6.90","6.72","13.33M","0.00%"
"04/29/2014","6.75","6.75","6.75","6.66","5.55M","-1.17%"
"04/28/2014","6.83","7.00","6.91","6.83","6.13M","-1.16%"
"04/25/2014","6.91","6.76","6.91","6.75","10.32M","0.88%"
"04/24/2014","6.85","6.85","6.89","6.80","9.38M","0.00%"
"04/23/2014","6.85","6.90","6.98","6.70","13.82M","1.48%"
"04/22/2014","6.75","7.00","7.00","6.65","24.49M","-4.26%"
"04/17/2014","7.05","6.99","7.07","6.87","562.27M","0.71%"
"04/16/2014","7.00","7.05","7.05","7.00","11.00M","0.00%"
"04/15/2014","7.00","7.29","7.20","6.93","13.42M","-0.71%"
"04/14/2014","7.05","7.20","7.10","6.99","6.38M","-4.73%"
"04/11/2014","7.40","7.30","7.40","7.14","6.69M","2.78%"
"04/10/2014","7.20","7.15","7.20","7.14","9.59M","0.70%"
"04/09/2014","7.15","7.14","7.17","7.00","11.14M","1.27%"
"04/08/2014","7.06","7.02","7.08","7.00","11.81M","1.15%"
"04/07/2014","6.98","7.25","7.30","6.98","47.36M","-1.69%"
"04/04/2014","7.10","7.10","7.19","6.99","21.56M","0.00%"
"04/03/2014","7.10","7.00","7.19","7.00","10.97M","1.43%"
"04/02/2014","7.00","7.00","7.09","6.99","24.20M","-0.99%"
"04/01/2014","7.07","7.00","7.15","6.98","26.29M","1.00%"
"03/31/2014","7.00","7.09","7.10","6.97","29.98M","0.43%"
"03/28/2014","6.97","7.00","7.15","6.73","16.96M","-0.43%"
"03/27/2014","7.00","7.00","7.04","6.90","5.76M","-0.71%"
"03/26/2014","7.05","7.23","7.10","6.90","13.69M","0.71%"
"03/25/2014","7.00","7.30","7.25","7.00","20.00M","-1.41%"
"03/24/2014","7.10","7.45","7.30","7.08","26.34M","0.00%"
"03/21/2014","7.10","7.00","7.14","7.00","40.62M","1.57%"
"03/20/2014","6.99","6.75","6.99","6.70","22.95M","4.33%"
"03/19/2014","6.70","6.99","6.81","6.65","6.71M","0.00%"
"03/18/2014","6.70","7.00","7.10","6.65","32.54M","-4.15%"
"03/17/2014","6.99","7.35","7.00","6.99","13.81M","-0.43%"
"03/14/2014","7.02","7.10","7.12","6.95","23.92M","-3.04%"
"03/13/2014","7.24","7.50","7.50","7.15","15.27M","-2.16%"
"03/12/2014","7.40","7.70","7.70","7.40","9.43M","-3.01%"
"03/11/2014","7.63","7.70","7.72","7.42","4.77M","-0.91%"
"03/10/2014","7.70","7.79","7.78","7.59","11.70M","2.53%"
"03/07/2014","7.51","7.56","7.75","7.51","5.18M","-0.66%"
"03/06/2014","7.56","7.95","7.73","7.56","10.30M","-2.20%"
"03/05/2014","7.73","7.99","7.81","7.67","5.38M","-1.02%"
"03/04/2014","7.81","8.10","7.94","7.80","34.60M","0.00%"
"03/03/2014","7.81","8.22","7.99","7.81","6.81M","-0.38%"
"02/28/2014","7.84","7.47","7.84","7.60","21.67M","1.82%"
"02/27/2014","7.70","7.60","7.74","7.51","20.58M","1.32%"
"02/26/2014","7.60","8.00","7.98","7.60","11.00M","-1.94%"
"02/25/2014","7.75","7.63","7.95","7.34","30.41M","6.46%"
"02/24/2014","7.28","7.03","7.30","6.85","11.17M","8.66%"
"02/21/2014","6.70","6.90","7.00","6.68","88.02M","-4.69%"
"02/20/2014","7.03","7.39","7.39","7.03","28.61M","-7.50%"
"02/19/2014","7.60","7.50","7.60","7.46","11.76M","0.66%"
"02/18/2014","7.55","7.62","7.90","7.36","9.81M","0.80%"
"02/17/2014","7.49","7.14","7.49","6.85","27.67M","7.93%"
"02/14/2014","6.94","7.30","7.30","6.94","21.07M","-8.68%"
"02/13/2014","7.60","7.90","7.90","7.60","19.01M","-4.88%"
"02/12/2014","7.99","8.00","8.01","7.90","17.45M","-0.13%"
"02/11/2014","8.00","8.10","8.10","8.00","40.38M","0.00%"
"02/10/2014","8.00","8.05","8.08","8.00","8.20M","0.13%"
"02/07/2014","7.99","8.17","8.17","7.90","14.71M","-2.32%"
"02/06/2014","8.18","8.17","8.23","8.17","6.93M","0.37%"
"02/05/2014","8.15","8.22","8.37","8.10","17.25M","-2.63%"
"02/04/2014","8.37","8.80","8.54","8.36","8.70M","-1.53%"
"02/03/2014","8.50","8.21","8.56","8.21","21.43M","4.17%"
"01/31/2014","8.16","7.89","8.28","7.75","11.10M","5.29%"
"01/30/2014","7.75","7.52","8.00","7.50","16.22M","-1.77%"
"01/29/2014","7.89","8.30","7.92","7.89","12.17M","-2.59%"
"01/28/2014","8.10","8.18","8.30","8.05","24.27M","-4.26%"
"01/27/2014","8.46","8.85","8.85","8.46","12.09M","-4.94%"
"01/24/2014","8.90","8.99","9.00","8.81","36.72M","-0.89%"
"01/23/2014","8.98","9.00","8.98","8.87","8.32M","1.70%"
"01/22/2014","8.83","8.67","9.00","8.67","23.50M","-1.89%"
"01/21/2014","9.00","9.00","9.05","8.98","15.48M","0.78%"
"01/20/2014","8.93","9.00","9.00","8.90","7.01M","0.00%"
"01/17/2014","8.93","9.24","9.08","8.90","32.07M","-0.78%"
"01/16/2014","9.00","9.27","9.23","9.00","17.34M","-1.64%"
"01/15/2014","9.15","9.24","9.15","9.00","13.35M","0.55%"
"01/13/2014","9.10","9.24","9.20","9.04","12.56M","1.11%"
"01/10/2014","9.00","9.00","9.00","8.73","7.92M","3.69%"
"01/09/2014","8.68","8.50","8.79","8.35","9.33M","1.52%"
"01/08/2014","8.55","9.00","9.00","8.55","9.69M","-3.39%"
"01/07/2014","8.85","9.31","9.40","8.85","24.03M","-5.95%"
"01/06/2014","9.41","9.60","9.58","9.25","36.17M","0.32%"
"01/03/2014","9.38","9.10","9.55","9.10","36.54M","2.51%"
"01/02/2014","9.15","8.89","9.18","8.89","31.61M","2.81%"
"12/31/2013","8.90","8.75","9.17","8.32","21.14M","6.71%"
"12/30/2013","8.34","8.00","8.34","8.00","11.77M","4.91%"
"12/27/2013","7.95","8.00","8.00","7.95","6.34M","-0.50%"
"12/24/2013","7.99","7.98","8.00","7.90","19.32M","0.13%"
"12/23/2013","7.98","7.92","7.99","7.90","11.24M","0.63%"
"12/20/2013","7.93","7.84","7.93","7.84","31.75M","0.38%"
"12/19/2013","7.90","7.71","7.90","7.70","6.98M","2.86%"
"12/18/2013","7.68","7.70","7.74","7.68","15.23M","0.26%"
"12/17/2013","7.66","7.63","7.70","7.63","9.80M","0.79%"
"12/16/2013","7.60","7.90","7.69","7.60","7.46M","-0.91%"
"12/13/2013","7.67","7.61","7.70","7.60","5.57M","-0.39%"
"12/12/2013","7.70","7.80","7.70","7.60","8.30M","1.05%"
"12/11/2013","7.62","7.70","7.80","7.61","5.66M","0.26%"
"12/10/2013","7.60","7.70","7.71","7.60","9.06M","-1.30%"
"12/09/2013","7.70","7.72","7.72","7.60","10.20M","-0.26%"
"12/06/2013","7.72","7.70","7.80","7.65","8.40M","-0.64%"
"12/05/2013","7.77","7.60","7.77","7.60","17.67M","1.57%"
"12/04/2013","7.65","7.56","7.75","7.55","22.31M","1.46%"
"12/03/2013","7.54","7.70","7.70","7.50","21.91M","-1.69%"
"12/02/2013","7.67","7.52","7.70","7.50","9.69M","2.13%"
"11/29/2013","7.51","7.53","7.58","7.51","10.18M","-0.13%"
"11/28/2013","7.52","7.60","7.63","7.52","6.73M","-1.05%"
